Source;Target;TypeLien;Weight
BOULETJacqueli1;PascalCOSTE;Follow;0.1
BOULETJacqueli1;MohamedLOUIZI;Follow;0.1
BOULETJacqueli1;BERTINPatrice1;Follow;0.1
BOULETJacqueli1;SopheapLao;Follow;0.1
BOULETJacqueli1;NigelCapitalist;Follow;0.1
BOULETJacqueli1;ppillaudvivien;Follow;0.1
BOULETJacqueli1;MaximeTHEBAUL10;Follow;0.1
BOULETJacqueli1;CharlesPrats;Follow;0.1
BOULETJacqueli1;AlexLacombe92;Follow;0.1
BOULETJacqueli1;FabienBougle;Follow;0.1
BOULETJacqueli1;USAmbFrance;Follow;0.1
BOULETJacqueli1;keller_lind;Follow;0.1
BOULETJacqueli1;anatolium;Follow;0.1
BOULETJacqueli1;55Bellechasse;Follow;0.1
BOULETJacqueli1;bernathoustra;Follow;0.1
BOULETJacqueli1;DenisCieslik;Follow;0.1
BOULETJacqueli1;MF2France2022;Follow;0.1
BOULETJacqueli1;deSaintJulien98;Follow;0.1
BOULETJacqueli1;veroniquegenest;Follow;0.1
BOULETJacqueli1;Reconquete_Actu;Follow;0.1
BOULETJacqueli1;revel_team;Follow;0.1
BOULETJacqueli1;GG_RMC;Follow;0.1
BOULETJacqueli1;vpecresse;Follow;0.1
BOULETJacqueli1;chdevoogd;Follow;0.1
BOULETJacqueli1;EdouardTetreau;Follow;0.1
BOULETJacqueli1;GillesRemyRey;Follow;0.1
BOULETJacqueli1;bernstephane;Follow;0.1
BOULETJacqueli1;Gerard75000;Follow;0.1
BOULETJacqueli1;ADroiteCiotti;Follow;0.1
BOULETJacqueli1;gachuquet;Follow;0.1
BOULETJacqueli1;MC_GrandEst;Follow;0.1
BOULETJacqueli1;Tontonversini;Follow;0.1
BOULETJacqueli1;ManonAubryFr;Follow;0.1
BOULETJacqueli1;epicurelucrece;Follow;0.1
BOULETJacqueli1;UbOliver;Follow;0.1
BOULETJacqueli1;HistoiredeFran7;Follow;0.1
BOULETJacqueli1;philippeshinai;Follow;0.1
BOULETJacqueli1;La_Legitimite;Follow;0.1
BOULETJacqueli1;france_soir;Follow;0.1
BOULETJacqueli1;DecodageZemmour;Follow;0.1
BOULETJacqueli1;MireilleBoissy;Follow;0.1
BOULETJacqueli1;ERICZEMMOUR2022;Follow;0.1
BOULETJacqueli1;Nemontanaa;Follow;0.1
BOULETJacqueli1;Thinker_View;Follow;0.1
BOULETJacqueli1;ZMR2022;Follow;0.1
BOULETJacqueli1;SoMabrouk;Follow;0.1
BOULETJacqueli1;BrunoGrandjean;Follow;0.1
BOULETJacqueli1;CNEWS;Follow;0.1
BOULETJacqueli1;UvernetN;Follow;0.1
BOULETJacqueli1;MarionMarechal;Follow;0.1
BOULETJacqueli1;Deborah_Levy_LR;Follow;0.1
BOULETJacqueli1;publicsenat;Follow;0.1
BOULETJacqueli1;DenisPayre;Follow;0.1
BOULETJacqueli1;max_brisson;Follow;0.1
BOULETJacqueli1;depaz_beth;Follow;0.1
BOULETJacqueli1;droite_sensee;Follow;0.1
BOULETJacqueli1;xazalbert;Follow;0.1
BOULETJacqueli1;SlKillian;Follow;0.1
BOULETJacqueli1;sisi_museum;Follow;0.1
BOULETJacqueli1;coolise;Follow;0.1
BOULETJacqueli1;faure_t;Follow;0.1
BOULETJacqueli1;SauvagereGregor;Follow;0.1
BOULETJacqueli1;LisaKamenHirsig;Follow;0.1
BOULETJacqueli1;LadislasVergne;Follow;0.1
BOULETJacqueli1;espoirenFRANCE;Follow;0.1
BOULETJacqueli1;BernardAccoyer;Follow;0.1
BOULETJacqueli1;Olivrius;Follow;0.1
BOULETJacqueli1;BelmondoCarla;Follow;0.1
BOULETJacqueli1;Arthur_Dehaene;Follow;0.1
BOULETJacqueli1;ObjectifFrance;Follow;0.1
BOULETJacqueli1;MennaRawlings;Follow;0.1
BOULETJacqueli1;anthonybelin;Follow;0.1
BOULETJacqueli1;CRE_SciencesPo;Follow;0.1
BOULETJacqueli1;lereveildatlas;Follow;0.1
BOULETJacqueli1;MichelVASPART;Follow;0.1
BOULETJacqueli1;VarAvecLisnard;Follow;0.1
BOULETJacqueli1;lisnard98;Follow;0.1
BOULETJacqueli1;MaceScaron;Follow;0.1
BOULETJacqueli1;34_et_DLisnard;Follow;0.1
BOULETJacqueli1;Max_Renault95;Follow;0.1
BOULETJacqueli1;LRcontreleolien;Follow;0.1
BOULETJacqueli1;GuillaumeBarucq;Follow;0.1
BOULETJacqueli1;paroles_la;Follow;0.1
BOULETJacqueli1;LaurentTSST;Follow;0.1
BOULETJacqueli1;Rehou_f;Follow;0.1
BOULETJacqueli1;DubiefMarc;Follow;0.1
BOULETJacqueli1;CapHornier_;Follow;0.1
BOULETJacqueli1;Pierre_GTIL;Follow;0.1
BOULETJacqueli1;KieferGuillaume;Follow;0.1
BOULETJacqueli1;GorjuxNicolas;Follow;0.1
BOULETJacqueli1;eric_prodhomme;Follow;0.1
BOULETJacqueli1;liber__the;Follow;0.1
BOULETJacqueli1;PGuerendel;Follow;0.1
BOULETJacqueli1;benallaoff;Follow;0.1
BOULETJacqueli1;guillaumerichar;Follow;0.1
BOULETJacqueli1;AssoApollon;Follow;0.1
BOULETJacqueli1;Aurelie_FFM;Follow;0.1
BOULETJacqueli1;FXceccoli;Follow;0.1
BOULETJacqueli1;rastarocket16;Follow;0.1
BOULETJacqueli1;JCFromantin;Follow;0.1
BOULETJacqueli1;Aida_Mian;Follow;0.1
BOULETJacqueli1;MathieuSlama;Follow;0.1
BOULETJacqueli1;ViolaineGuerin;Follow;0.1
BOULETJacqueli1;JeanRobinMedia;Follow;0.1
BOULETJacqueli1;POLITICOEurope;Follow;0.1
BOULETJacqueli1;CercleDL;Follow;0.1
BOULETJacqueli1;Vero_Jacquier;Follow;0.1
BOULETJacqueli1;Fred4Bonnet;Follow;0.1
BOULETJacqueli1;TemoinDeFacto;Follow;0.1
BOULETJacqueli1;jeunesreps;Follow;0.1
BOULETJacqueli1;fr0_es;Follow;0.1
BOULETJacqueli1;DominiqueLUNEL;Follow;0.1
BOULETJacqueli1;Bearone4;Follow;0.1
BOULETJacqueli1;GuyFrancis5;Follow;0.1
BOULETJacqueli1;Guillaume__Pot;Follow;0.1
BOULETJacqueli1;huguesmarganne;Follow;0.1
BOULETJacqueli1;phwatrelot;Follow;0.1
BOULETJacqueli1;JoThouvenel;Follow;0.1
BOULETJacqueli1;AymericPourbaix;Follow;0.1
BOULETJacqueli1;jeff_terret;Follow;0.1
BOULETJacqueli1;YannickMOREAU;Follow;0.1
BOULETJacqueli1;FrankyTrap;Follow;0.1
BOULETJacqueli1;Nouv_Energie;Follow;0.1
BOULETJacqueli1;Rnitot;Follow;0.1
BOULETJacqueli1;JeanPaxM;Follow;0.1
BOULETJacqueli1;KarineDalle;Follow;0.1
BOULETJacqueli1;aymbld;Follow;0.1
BOULETJacqueli1;TonoEPP;Follow;0.1
BOULETJacqueli1;RobinDubreuil;Follow;0.1
BOULETJacqueli1;Aiolos_10;Follow;0.1
BOULETJacqueli1;DanielSoum;Follow;0.1
BOULETJacqueli1;LGarnier44;Follow;0.1
BOULETJacqueli1;emblezes;Follow;0.1
BOULETJacqueli1;annebormans;Follow;0.1
BOULETJacqueli1;cevennes14;Follow;0.1
BOULETJacqueli1;CORDIERPierre08;Follow;0.1
BOULETJacqueli1;FouquetVictor;Follow;0.1
BOULETJacqueli1;ordrespontane;Follow;0.1
BOULETJacqueli1;erybbbs;Follow;0.1
BOULETJacqueli1;Tsahal_IDF;Follow;0.1
BOULETJacqueli1;MathiasUlmann;Follow;0.1
BOULETJacqueli1;AmineElbahii;Follow;0.1
BOULETJacqueli1;PBienne;Follow;0.1
BOULETJacqueli1;CaroleBarisone;Follow;0.1
BOULETJacqueli1;YVESCAU;Follow;0.1
BOULETJacqueli1;jchribuisson;Follow;0.1
BOULETJacqueli1;pascal_humeau;Follow;0.1
BOULETJacqueli1;SebastienLeroy_;Follow;0.1
BOULETJacqueli1;hervemoreau_;Follow;0.1
BOULETJacqueli1;Nemesis04668487;Follow;0.1
BOULETJacqueli1;MarieRaphBillot;Follow;0.1
BOULETJacqueli1;MaximeThiebaut;Follow;0.1
BOULETJacqueli1;MaxEGastineau;Follow;0.1
BOULETJacqueli1;beatricelecoz;Follow;0.1
BOULETJacqueli1;gchevrollier;Follow;0.1
BOULETJacqueli1;AdrienHallx;Follow;0.1
BOULETJacqueli1;ChristianVenard;Follow;0.1
BOULETJacqueli1;jaclostermann;Follow;0.1
BOULETJacqueli1;Benedetti65;Follow;0.1
BOULETJacqueli1;republicainsusa;Follow;0.1
BOULETJacqueli1;alexandra_mnt;Follow;0.1
BOULETJacqueli1;A_Chabrier;Follow;0.1
BOULETJacqueli1;erwanlenoan;Follow;0.1
BOULETJacqueli1;jb_olivier;Follow;0.1
BOULETJacqueli1;3Bibit;Follow;0.1
BOULETJacqueli1;TitouanBelAnge;Follow;0.1
BOULETJacqueli1;NPorcheret;Follow;0.1
BOULETJacqueli1;LombardoFlorent;Follow;0.1
BOULETJacqueli1;SandrineRzepka;Follow;0.1
BOULETJacqueli1;ChapelleGarcia;Follow;0.1
BOULETJacqueli1;AramisG;Follow;0.1
BOULETJacqueli1;KarineKirkorian;Follow;0.1
BOULETJacqueli1;N_Lecaussin;Follow;0.1
BOULETJacqueli1;lvslmedia;Follow;0.1
BOULETJacqueli1;MARECHALThierry;Follow;0.1
BOULETJacqueli1;florencedesruol;Follow;0.1
BOULETJacqueli1;AvecPradie;Follow;0.1
BOULETJacqueli1;YRaoux;Follow;0.1
BOULETJacqueli1;LaurenceTrochu;Follow;0.1
BOULETJacqueli1;Silvit0212;Follow;0.1
BOULETJacqueli1;LaLettreA;Follow;0.1
BOULETJacqueli1;AlainFrNews;Follow;0.1
BOULETJacqueli1;ThanarithMey;Follow;0.1
BOULETJacqueli1;RenKeNews;Follow;0.1
BOULETJacqueli1;AmbassadeChine;Follow;0.1
BOULETJacqueli1;DupuyTheotime;Follow;0.1
BOULETJacqueli1;mullersandy4;Follow;0.1
BOULETJacqueli1;CarodeCamaret;Follow;0.1
BOULETJacqueli1;briceculturier;Follow;0.1
BOULETJacqueli1;buchebuche561;Follow;0.1
BOULETJacqueli1;JFBoilley;Follow;0.1
BOULETJacqueli1;louisducdanjou;Follow;0.1
BOULETJacqueli1;_valinval;Follow;0.1
BOULETJacqueli1;AlexSaradjian;Follow;0.1
BOULETJacqueli1;p_linac;Follow;0.1
BOULETJacqueli1;JHL__64;Follow;0.1
BOULETJacqueli1;gandrieu1;Follow;0.1
BOULETJacqueli1;Franck26061;Follow;0.1
BOULETJacqueli1;jonashaddad;Follow;0.1
BOULETJacqueli1;AntiMc2_0;Follow;0.1
BOULETJacqueli1;YakoElish;Follow;0.1
BOULETJacqueli1;JasmineGetz1;Follow;0.1
BOULETJacqueli1;Come_dp;Follow;0.1
BOULETJacqueli1;camille1948;Follow;0.1
BOULETJacqueli1;SBordry;Follow;0.1
BOULETJacqueli1;BlellyValentin;Follow;0.1
BOULETJacqueli1;romain_lemoigne;Follow;0.1
BOULETJacqueli1;DaViciDaVici;Follow;0.1
BOULETJacqueli1;thierryLouzier;Follow;0.1
BOULETJacqueli1;AToetsch;Follow;0.1
BOULETJacqueli1;Theo_Michel75;Follow;0.1
BOULETJacqueli1;BurgPatricia2;Follow;0.1
BOULETJacqueli1;SoniaRabotoson;Follow;0.1
BOULETJacqueli1;takavnir;Follow;0.1
BOULETJacqueli1;Philoborder;Follow;0.1
BOULETJacqueli1;MaMaMiaMerStr;Follow;0.1
BOULETJacqueli1;h2brgrd;Follow;0.1
BOULETJacqueli1;senateurleroy;Follow;0.1
BOULETJacqueli1;Pierre__CHANEL;Follow;0.1
BOULETJacqueli1;mathieulaine;Follow;0.1
BOULETJacqueli1;SebOlharan;Follow;0.1
BOULETJacqueli1;Livrenoirmedia;Follow;0.1
BOULETJacqueli1;rioujeanpierre;Follow;0.1
BOULETJacqueli1;DavidAngevin;Follow;0.1
BOULETJacqueli1;MichelCavargini;Follow;0.1
BOULETJacqueli1;ErvEcrivaillon;Follow;0.1
BOULETJacqueli1;faymagj;Follow;0.1
BOULETJacqueli1;BCerulli;Follow;0.1
BOULETJacqueli1;matthieukalita;Follow;0.1
BOULETJacqueli1;pierredeniziot;Follow;0.1
BOULETJacqueli1;julienibos;Follow;0.1
BOULETJacqueli1;sylvita30;Follow;0.1
BOULETJacqueli1;leo_skalecki;Follow;0.1
BOULETJacqueli1;EricChabriere2;Follow;0.1
BOULETJacqueli1;avecNFlorian33;Follow;0.1
BOULETJacqueli1;PGriselin;Follow;0.1
BOULETJacqueli1;JBDeScorraille;Follow;0.1
BOULETJacqueli1;boutaour;Follow;0.1
BOULETJacqueli1;DorotheePar;Follow;0.1
BOULETJacqueli1;MagLincorrect;Follow;0.1
BOULETJacqueli1;Gus_Heinsenberg;Follow;0.1
BOULETJacqueli1;schumacher_jorg;Follow;0.1
BOULETJacqueli1;WeillClaude;Follow;0.1
BOULETJacqueli1;karampatrick;Follow;0.1
BOULETJacqueli1;PaulSugy;Follow;0.1
BOULETJacqueli1;JamesTK00181783;Follow;0.1
BOULETJacqueli1;laissenouscreer;Follow;0.1
BOULETJacqueli1;gabirobfrance;Follow;0.1
BOULETJacqueli1;AmbroiseGouze;Follow;0.1
BOULETJacqueli1;jalifoly;Follow;0.1
BOULETJacqueli1;lovhna1;Follow;0.1
BOULETJacqueli1;PhilippeAmram;Follow;0.1
BOULETJacqueli1;GinMora9;Follow;0.1
BOULETJacqueli1;Yann_Gillet;Follow;0.1
BOULETJacqueli1;ADublanche;Follow;0.1
BOULETJacqueli1;AvecGard;Follow;0.1
BOULETJacqueli1;Benji_haddad;Follow;0.1
BOULETJacqueli1;FredFerlicot;Follow;0.1
BOULETJacqueli1;MarikaRoman;Follow;0.1
BOULETJacqueli1;landry_moles;Follow;0.1
BOULETJacqueli1;fremondiere;Follow;0.1
BOULETJacqueli1;LeprocAlain;Follow;0.1
BOULETJacqueli1;dede17_86;Follow;0.1
BOULETJacqueli1;JeremieBreaud;Follow;0.1
BOULETJacqueli1;AxelleHarson;Follow;0.1
BOULETJacqueli1;americanflagusa;Follow;0.1
BOULETJacqueli1;Ch_DICKES;Follow;0.1
BOULETJacqueli1;vesca7;Follow;0.1
BOULETJacqueli1;Marinah09;Follow;0.1
BOULETJacqueli1;EveilleursE;Follow;0.1
